key.id,value.course_code,value.sis_source_id,value.enrollment_term_id,value.workflow_state
25075,SAB390- Sogndal (2),UA_203_SAB390_1_2024_VÅR_1_2,221,available
26284,MSN510-1 24V,UE_203_MSN510_1_2024_VÅR_1,221,available
25072,MGU/MGBSA201 Stord - H23,UA_203_MGUSA201_1_2024_VÅR_1_2,221,available
26282,MGB/MGUMU301-401 - V24,UE_203_MGBMU301_1_2024_VÅR_1,221,available
26161,MKS505-1 24V,UE_203_MKS505_1_2024_VÅR_1,221,available
26047,MAS350-1 24V,UE_203_MAS350_1_2024_VÅR_1,225,claimed
27375,BØ6-2008-1 24V,UE_203_BØ6-2008_1_2024_VÅR_1,221,available
21829,PPU Yrkesfag deltid Sogndal 22,UA_203_PPUY305_1_2022_HØST_1_3,209,available
26281,MOA300-1 24V,UE_203_MOA300_1_2024_VÅR_1,221,available
25070,ADA504-1 24V,UE_203_ADA504_1_2024_VÅR_1,221,available
25071,SAB390 - Bergen (1),UA_203_SAB390_1_2024_VÅR_1_1,221,available
26159,MGBBNM503-1 24V,UE_203_MGBBNM503_1_2024_VÅR_1,221,available
27247,BRL105-1 24V,UE_203_BRL105_1_2024_VÅR_1,221,available
26274,MSL510-1 24V,UE_203_MSL510_1_2024_VÅR_1,221,available
25064,MGUNO202 Sogndal (2),UA_203_MGUNO202_1_2024_VÅR_1_2,221,available
25184,Praksis haust 23 og vår 24 for kull 81 i emna SYKF220P SYKF230P SYKF330P,UA_203_SYKF220P_1_2023_HØST_1_2,220,available
26030,MASO591- 23H (45 sp) og MASO590- 24V (30 sp),UE_203_MASO591_1_2023_HØST_1,219,available
26151,MIDR406-1 24V,UE_203_MIDR406_1_2024_VÅR_1,221,available
25068,MGUNO202 Stord (3),UA_203_MGUNO202_1_2024_VÅR_1_3,221,available
25188,NHR102 Stord (2),UA_203_NHR102_1_2023_HØST_1_2,219,available
26277,MGB/MGUMU201 - V24,UE_203_MGBMU201_1_2024_VÅR_1,221,available
26155,MIDR550-1 23H,UE_203_MIDR550_1_2023_HØST_1,219,available
25065,ADA502-1 24V,UE_203_ADA502_1_2024_VÅR_1,221,available
25186,NHR102 Sogndal (1),UA_203_NHR102_1_2023_HØST_1_1,219,available
26033,MAT121-1 24V,UE_203_MAT121_1_2024_VÅR_1,221,available
26270,MGUKØ202-1 24V,UE_203_MGUKØ202_1_2024_VÅR_1,221,claimed
25060,MGUNO202 Bergen  (1),UA_203_MGUNO202_1_2024_VÅR_1_1,221,available
25016,MGUPØ201 Bergen - Klasse SAM (4),UA_203_MGUPØ201_1_2023_HØST_1_4,219,available
26589,PHD904-1 24V,UE_203_PHD904_1_2024_VÅR_1,221,available
25136,SRLE202 Stord 2023/2024,UA_203_SRLE202_1_2023_HØST_1_2,219,available
25014,MGUPØ201 Sogndal (3),UA_203_MGUPØ201_1_2023_HØST_1_3,219,available
25135,ADA528-1 24V,UE_203_ADA528_1_2024_VÅR_1,221,available
26466,STR801-1 24V,UE_203_STR801_1_2024_VÅR_1,221,available
25018,MGUPØ201 Bergen - Klasse NOR (5),UA_203_MGUPØ201_1_2023_HØST_1_5,219,available
26228,MGBMA302-1 24V,UE_203_MGBMA302_1_2024_VÅR_1,221,available
27550,HSPED802-1 24V,UE_203_HSPED802_1_2024_VÅR_1,221,claimed
25493,BØ6-2002-1 24V,UE_203_BØ6-2002_1_2024_VÅR_1,221,available
25492,BØ6-1012-1 24V,UE_203_BØ6-1012_1_2024_VÅR_1,221,available
25250,BARNP1-1 24V,UE_203_BARNP1_1_2024_VÅR_1,221,available
26586,PHD903-1 24V,UE_203_PHD903_1_2024_VÅR_1,221,available
26344,MPUV503-1 24V,UE_203_MPUV503_1_2024_VÅR_1,221,available
26102,MGBNOS101-1 24V,UE_203_MGBNOS101_1_2024_VÅR_1,221,available
26223,MGBKR503/MGUKR503-1 24V,UE_203_MGBKR503_1_2024_VÅR_1,221,available
25255,MGUPE201 Bergen - Klasse KoH /KRLE/MUS/MoH - V24,UA_203_MGUPE201_1_2024_VÅR_1_9,221,available
25133,SRLE202 Sogndal (1),UA_203_SRLE202_1_2023_HØST_1_1,219,available
26464,PS1-305-1 24V,UE_203_PS1-305_1_2024_VÅR_1,221,available
25254,BARNP2-1 24V,UE_203_BARNP2_1_2024_VÅR_1,221,available
25011,MGUPØ201 Stord (2),UA_203_MGUPØ201_1_2023_HØST_1_2,219,available
25494,BØ6-2003-1 24V,UE_203_BØ6-2003_1_2024_VÅR_1,221,available
27426,NAB2028-1 24V,UE_203_NAB2028_1_2024_VÅR_1,221,available
25127,SRLE201 Bergen - Klasse C (4),UA_203_SRLE201_1_2024_VÅR_1_4,221,available
26578,PHA508-1 23H,UE_203_PHA508_1_2023_HØST_1,226,available
25368,SA6-406 Leiing av pedagogisk verksemd Haugesund (2),UA_203_SA6-406_1_2024_VÅR_1_2,221,available
26699,﻿Kull 79: SYKF390 – bacheloroppgåve vår 24,UE_203_SYKF390_1_2023_HØST_1,219,available
25126,MGUSA550 Stord - H23,UA_203_MGUSA550_1_2023_HØST_1_2,219,available
26215,MGBKR401/MGBKR401-1 24V,UE_203_MGBKR401_1_2024_VÅR_1,221,available
25247,MGUPE201 Bergen - Klasse ENG - V24,UA_203_MGUPE201_1_2024_VÅR_1_8,221,available
25367,BO6-2001-1 24V,UE_203_BO6-2001_1_2024_VÅR_1,221,available
26456,SRLED201-1 23H,UE_203_SRLED201_1_2023_HØST_1,219,available
26576,SYKDB300-1 24V,UE_203_SYKDB300_1_2024_VÅR_1,221,available
25004,MGUPØ101 Bergen - Klasse MAT (9),UA_203_MGUPØ101_1_2023_HØST_1_9,219,available
25124,SRLE201 Bergen - Klasse B (3),UA_203_SRLE201_1_2024_VÅR_1_3,221,available
25009,MGUPØ201 Bergen - Klasse ENG (11),UA_203_MGUPØ201_1_2023_HØST_1_11,219,available
27428,SIB801/SIB851-1 23H-24V,UE_203_SIB801_1_2023_HØST_1,219,available
27427,NAB3018-1 24V,UE_203_NAB3018_1_2024_VÅR_1,221,available
25008,MGUPØ201 Bergen - Klasse KRLE (10),UA_203_MGUPØ201_1_2023_HØST_1_10,219,available
26450,MGUSA202-1 24V,UE_203_MGUSA202_1_2024_VÅR_1,221,available
25482,MGUPØ101 Bergen - Klasse MUS (3),UA_203_MGUPØ101_1_2023_HØST_1_3,219,available
26571,REAL112-1 23H,UE_203_REAL112_1_2023_HØST_1,219,available
25480,MGUPØ101 Bergen - Klasse NOR (2),UA_203_MGUPØ101_1_2023_HØST_1_2,219,available
26690,TOS201A/O/P/S/R -1 24V,UE_203_TOS201A_1_2024_VÅR_1,221,available
26575,PHA506-1 24V,UE_203_PHA506_1_2024_VÅR_1,221,available
27422,MAS220 Stord - Maskin fagskule (5),UA_203_MAS220_1_2024_VÅR_1_5,221,available
25001,MGUPØ101 Bergen - Klasse KOH (7),UA_203_MGUPØ101_1_2023_HØST_1_7,219,available
25002,MGUPØ101 Bergen - Klasse ENG (8),UA_203_MGUPØ101_1_2023_HØST_1_8,219,available
25364,SA6-406 Leiing av pedagogisk verksemd Førde (1),UA_203_SA6-406_1_2024_VÅR_1_1,221,available
25485,MGUPØ101 Bergen - Klasse  MOH (4),UA_203_MGUPØ101_1_2023_HØST_1_4,219,available
26332,MPUV501C-1 24V,UE_203_MPUV501C_1_2024_VÅR_1,221,available
25484,BYG300-1 24V,UE_203_BYG300_1_2024_VÅR_1,221,available
25121,SRLE201 Bergen - Klasse A (2),UA_203_SRLE201_1_2024_VÅR_1_2,221,available
25241,PPUY306 Stord  (2),UA_203_PPUY306_1_2023_HØST_1_2,219,claimed
25362,BIO350-1 23H,UE_203_BIO350_1_2023_HØST_1,219,available
25120,MGU/MGBSA503 Stord - V24,UA_203_MGUSA503_1_2024_VÅR_1_2,221,available
26451,SPILL101-1 24V,UE_203_SPILL101_1_2024_VÅR_1,221,available
27217,EM6-1002-1 24V,UE_203_EM6-1002_1_2024_VÅR_1,221,available
26127,MAS534-1 24V,UE_203_MAS534_1_2024_VÅR_1,221,available
25039,MGUPØ301 Sogndal (3),UA_203_MGUPØ301_1_2023_HØST_1_3,219,available
27579,SYKI106-1 24V,UE_203_SYKI106_1_2024_VÅR_1,221,claimed
25036,MGUPØ301 Stord (2),UA_203_MGUPØ301_1_2023_HØST_1_2,219,available
27578,SYKI105-1 24V,UE_203_SYKI105_1_2024_VÅR_1,221,claimed
26368,MGUNA201-1 24V,UE_203_MGUNA201_1_2024_VÅR_1,221,available
26367,NAB3043-1 24V,UE_203_NAB3043_1_2024_VÅR_1,221,available
27456,ERG140-1 24V,UE_203_ERG140_1_2024_VÅR_1,221,available
25157,ANEP513-1 24V,UE_203_ANEP513_1_2024_VÅR_1,221,available
25152,STM101 Bergen - Klasse A (1),UA_203_STM101_1_2024_VÅR_1_1,221,available
25394,BI445-3 24V,UE_203_BI445_3_2024_VÅR_1,221,available
25393,BRL106-1 24V,UE_203_BRL106_1_2024_VÅR_1,221,available
27455,BIO853-1 24V,UE_203_BIO853_1_2024_VÅR_1,221,available
25156,STM101 Bergen - Klasse B (2),UA_203_STM101_1_2024_VÅR_1_2,221,available
26245,MOA255-1 24V,UE_203_MOA255_1_2024_VÅR_1,221,available
26486,SYKB140-1 24V,UE_203_SYKB140_1_2024_VÅR_1,221,available
26244,"MGB/MGUMH201A - 24V Mat og helse 1, emne 2",UE_203_MGBMH201A_1_2024_VÅR_1,221,available
26365,MGUNA102-1 24V,UE_203_MGUNA102_1_2024_VÅR_1,221,available
26123,MAS533-1 24V,UE_203_MAS533_1_2024_VÅR_1,221,available
25397,BIDR104-1 23H,UE_203_BIDR104_1_2023_HØST_1,219,available
25032,MGUPØ301 Bergen (1),UA_203_MGUPØ301_1_2023_HØST_1_1,219,available
26000,MAS226-1 24V,UE_203_MAS226_1_2024_VÅR_1,221,available
25390,BI436-1 24V,UE_203_BI436_1_2024_VÅR_1,221,available
26238,MOA253-1 24V,UE_203_MOA253_1_2024_VÅR_1,221,available
27447,FHS8202-1 24V,UE_203_FHS8202_1_2024_VÅR_1,221,available
25028,MGUPØ201 Bergen - Klasse KOH (9),UA_203_MGUPØ201_1_2023_HØST_1_9,219,available
26236,MGB/MGU-KR301-1 24V,UE_203_MGUKR301_1_2024_VÅR_1,221,available
27446,FHS8201-1 24V,UE_203_FHS8201_1_2024_VÅR_1,221,available
25026,MGUPØ201 Bergen - Klasse MAT (8),UA_203_MGUPØ201_1_2023_HØST_1_8,219,available
26119,MAS532-1 24V,UE_203_MAS532_1_2024_VÅR_1,221,available
27449,MARV550-1 24V,UE_203_MARV550_1_2024_VÅR_1,221,available
27440,VSFO801-1 24V,UE_203_VSFO801_1_2024_VÅR_1,221,available
25383,BI434-1 24V,UE_203_BI434_1_2024_VÅR_1,221,available
26472,PSBU104-1 24V,UE_203_PSBU104_1_2024_VÅR_1,221,available
26230,MGBMA402-1 24V,UE_203_MGBMA402_1_2024_VÅR_1,221,available
26593,RP5-402-1 24V,UE_203_RP5-402_1_2024_VÅR_1,221,available
26592,PHD906-1 24V,UE_203_PHD906_1_2024_VÅR_1,221,available
25020,MGUPØ201 Bergen - Klasse MUS (6),UA_203_MGUPØ201_1_2023_HØST_1_6,219,available
26471,NHRD201-1 23H,UE_203_NHRD201_1_2023_HØST_1,219,available
25266,MGUPE301 Bergen - masterfag MAT - V24,UA_203_MGUPE301_1_2024_VÅR_1_10,221,available
26233,MGBMAS101-1 24V,UE_203_MGBMAS101_1_2024_VÅR_1,221,available
27564,MAT202 Stord - Maskin fagskule (18),UA_203_MAT202_1_2024_VÅR_1_18,221,available
26111,MAS520-1 24V,UE_203_MAS520_1_2024_VÅR_1,221,available
25022,MGUPØ201 Bergen - Klasse MOH (7),UA_203_MGUPØ201_1_2023_HØST_1_7,219,available
24802,MAS144 Haugesund - Maskin (3),UA_203_MAS144_1_2024_VÅR_1_3,221,available
24803,MGBPE201 Bergen - Klasse ENG - V24,UA_203_MGBPE201_1_2024_VÅR_1_4,221,available
24808,MGBPE201 Bergen - Klasse NAT - V24,UA_203_MGBPE201_1_2024_VÅR_1_5,221,available
24927,MGBMA301 Bergen (1),UA_203_MGBMA301_1_2024_VÅR_1_1,221,available
24801,"ELE102 Bergen - AUT, CYB og EEL V24",UA_203_ELE102_1_2024_VÅR_1_1,221,available
27198,RUT801-1 23H,UE_203_RUT801_1_2023_HØST_1,223,available
24916,MGBPE301 Bergen - masterfag BOPPL/NAT  - V24,UA_203_MGBPE301_1_2024_VÅR_1_8,221,available
26097,"MGU/MGB NA550 23H Naturfag 3, emne 4 – Masteroppgave",UE_203_MGBNA550_1_2023_HØST_1,219,available
24909,MGBPE301 Bergen - masterfag MUS/MoH/KRO - V24,UA_203_MGBPE301_1_2024_VÅR_1_7,221,available
26092,MGB/MGUNA503 - 24V ,UE_203_MGBNA503_1_2024_VÅR_1,221,available
25916,LEI110-1 24V,UE_203_LEI110_1_2024_VÅR_1,221,available
24826,MGBSA201/MGUSA201 Sogndal 24V,UA_203_MGBSA201_1_2024_VÅR_1_3,221,available
24824,MGBPE201 Bergen - Klasse SAM - V24,UA_203_MGBPE201_1_2024_VÅR_1_8,221,available
24825,MGB/MGU KØ550 Bergen (1),UA_203_MGBKØ550_1_2023_HØST_1_1,219,available
24704,BØA118 Haugesund - Makroøkonomi  (2),UA_203_BØA118_1_2024_VÅR_1_2,221,available
24709,MGBPØ201 Bergen - Klasse NAT (3),UA_203_MGBPØ201_1_2023_HØST_1_3,219,available
25919,MAS116-1 24V,UE_203_MAS116_1_2024_VÅR_1,221,available
24828,ELE102 Haugesund - Automatisering (7),UA_203_ELE102_1_2024_VÅR_1_7,221,available
24708,BØA118 Sogndal - Makroøkonomi  (3),UA_203_BØA118_1_2024_VÅR_1_3,221,available
24829,MGBPE201 Bergen - Klasse MUS/MoH/KRLE/KoH - V24,UA_203_MGBPE201_1_2024_VÅR_1_9,221,available
25912,LEI107-1 24V,UE_203_LEI107_1_2024_VÅR_1,221,available
24701,MGBPØ201 Bergen - Klasse SAM (2),UA_203_MGBPØ201_1_2023_HØST_1_2,219,available
24702,LUPEKI104 Bergen (1),UA_203_LUPEKI104_1_2024_VÅR_1_1,221,available
24941,MAT202 Bergen Maskin og Marin 24V,UA_203_MAT202_1_2024_VÅR_1_1,221,available
25910,MAS102-1 24V,UE_203_MAS102_1_2024_VÅR_1,221,available
24820,ELE102 Førde V24 - Programmering og mikrokontrollarar,UA_203_ELE102_1_2024_VÅR_1_5,221,available
24942,MGBMA401 Stord (3),UA_203_MGBMA401_1_2024_VÅR_1_3,221,available
25905,ERG390-1 24V (23H og 24V),UE_203_ERG390_1_2024_VÅR_1,225,available
24816,MGBSA201 Bergen (1),UA_203_MGBSA201_1_2024_VÅR_1_1,221,available
24813,MGBPE201 Bergen - Klasse KRO - V24,UA_203_MGBPE201_1_2024_VÅR_1_6,221,available
25909,ERGP1-1 24V,UE_203_ERGP1_1_2024_VÅR_1,221,available
24939,MGBMA401 Bergen (1),UA_203_MGBMA401_1_2024_VÅR_1_1,221,available
25906,MARV553-1 24V,UE_203_MARV553_1_2024_VÅR_1,221,available
24818,MGB/MGUKØ503 Sogndal - V24,UA_203_MGBKØ503_1_2024_VÅR_1_2,221,available
22751,"MBA515/516-1 22H Metodefordypning, prosjektplan og masteroppgave",UE_203_MBA515_1_2022_HØST_1,208,available
25901,MARV551-1 24V,UE_203_MARV551_1_2024_VÅR_1,221,available
24933,MGBMA301 Stord (3),UA_203_MGBMA301_1_2024_VÅR_1_3,221,available
24810,ELE102 Bergen - Elkraft (3),UA_203_ELE102_1_2024_VÅR_1_3,221,available
27085,Bacheloroppgave - BACH301/BACHD401 H23-V24,hvl230804-dov-E2,1,available
27082,YFL810-1 24V,UE_203_YFL810_1_2024_VÅR_1,221,available
25097,SABV260 - Bergen - V24 (1),UA_203_SABV260_1_2024_VÅR_1_1,221,available
26185,MGUEN202-1 24V,UE_203_MGUEN202_1_2024_VÅR_1,221,available
27393,VOØ001-1 24V,UE_203_VOØ001_1_2024_VÅR_1,221,available
26183,MKUF502C-1 24V,UE_203_MKUF502C_1_2024_VÅR_1,221,available
26189,MGBENS201-1 24V,UE_203_MGBENS201_1_2024_VÅR_1,221,available
27399,FLE202-1 24V,UE_203_FLE202_1_2024_VÅR_1,221,available
27398,FLE201-1 24V,UE_203_FLE201_1_2024_VÅR_1,221,available
25098,MGU/MGBSA401 Stord - V24,UA_203_MGUSA401_1_2024_VÅR_1_2,221,available
26182,MGUEN102-1 24V,UE_203_MGUEN102_1_2024_VÅR_1,221,available
27392,SYKB360P-1 24V,UE_203_SYKB360P_1_2024_VÅR_1,221,available
25093,ADA522-1 24V,UE_203_ADA522_1_2024_VÅR_1,221,available
26060,MAS352-1 24V-24H,UE_203_MAS352_1_2024_VÅR_1,225,claimed
25091,MGUSA301 Sogndal (3),UA_203_MGUSA301_1_2024_VÅR_1_3,221,available
26180,MKUF502B-1 24V,UE_203_MKUF502B_1_2024_VÅR_1,221,available
25086,MGUSA301 Bergen (1),UA_203_MGUSA301_1_2024_VÅR_1_1,221,available
26052,MAFYS561-1 23H,UE_203_MAFYS561_1_2023_HØST_1,223,available
25084,SABP1 Sogndal - V24 (2),UA_203_SABP1_1_2024_VÅR_1_2,221,available
27382,PHDH908-1 24V,UE_203_PHDH908_1_2024_VÅR_1,221,available
26293,MSS500-1 23H,UE_203_MSS500_1_2023_HØST_1,220,available
26058,MBA/MBAS-515-516  - 23H ,UE_203_MBA515_1_2023_HØST_1,220,available
26299,MSU510-1 24V,UE_203_MSU510_1_2024_VÅR_1,221,available
26057,MAS352-1 23H-24V,UE_203_MAS352_1_2023_HØST_1,219,available
26298,MGUMA401-1 24V,UE_203_MGUMA401_1_2024_VÅR_1,221,available
26056,MAU807-1 24V,UE_203_MAU807_1_2024_VÅR_1,221,available
25088,MGU/MGBSA301 Stord - V24,UA_203_MGUSA301_1_2024_VÅR_1_2,221,available
27386,NAB3010-1 24V,UE_203_NAB3010_1_2024_VÅR_1,221,available
26171,MGBEN301/MGUEN301-1 24V,UE_203_MGBEN301_1_2024_VÅR_1,221,available
26292,MGUMA201-1 24V,UE_203_MGUMA201_1_2024_VÅR_1,221,available
25080,SABP1 Bergen - V24 (1),UA_203_SABP1_1_2024_VÅR_1_1,221,available
24901,MGBPE301 Bergen - masterfag NOR/KH/KRLE - V24,UA_203_MGBPE301_1_2024_VÅR_1_6,221,available
27053,FØS8124-1 24V,UE_203_FØS8124_1_2024_VÅR_1,221,available
26081,MDIP501C-1 24V,UE_203_MDIP501C_1_2024_VÅR_1,221,available
26074,MBAS514-1 24V,UE_203_MBAS514_1_2024_VÅR_1,221,available
26195,"MGB/MGUEN401 - 24V Engelsk 2, emne 2",UE_203_MGUEN401_1_2024_VÅR_1,221,available
27168,FHA1112-1 23H,UE_203_FHA1112_1_2023_HØST_1,219,available
26077,MGBMU503/MGUMU503 24V,UE_203_MGBMU503_1_2024_VÅR_1,221,available
26071,MBAS513-1 24V,UE_203_MBAS513_1_2024_VÅR_1,221,available
26708,SYKH100-1 23H,UE_203_SYKH100_1_2023_HØST_1,220,available
25739,ELE502-1 24V,UE_203_ELE502_1_2024_VÅR_1,221,available
24769,BØA205 Bergen - Økonomistyring  (1),UA_203_BØA205_1_2024_VÅR_1_1,221,available
26827,ØAF103-1 24V,UE_203_ØAF103_1_2024_VÅR_1,221,available
25617,DØL200-1 24V,UE_203_DØL200_1_2024_VÅR_1,221,available
26706,SDG335-1 24V,UE_203_SDG335_1_2024_VÅR_1,221,available
24528,MGBNA201 Bergen (1),UA_203_MGBNA201_1_2024_VÅR_1_1,221,available
25732,IDF103-1 24V,UE_203_IDF103_1_2024_VÅR_1,221,available
24885,MAT110 Haugesund 23H,UA_203_MAT110_1_2023_HØST_1_14,220,available
25610,DØL116-1 24V,UE_203_DØL116_1_2024_VÅR_1,221,available
25851,ING2046-1 24V,UE_203_ING2046_1_2024_VÅR_1,221,available
24762,MGBPØ301 Stord (2),UA_203_MGBPØ301_1_2023_HØST_1_2,219,available
26946,MGBSP501/MGUSP501 V24 Stord ,UA_203_MGBSP501_1_2024_VÅR_1_3,221,available
26704,﻿Kull 80: SYKF390 – bacheloroppgåve vår 24 og haust 24,UE_203_SYKF390_1_2024_VÅR_1,225,available
24767,MGBPØ301 Sogndal (3),UA_203_MGBPØ301_1_2023_HØST_1_3,219,available
25735,FYS140-1 24V,UE_203_FYS140_1_2024_VÅR_1,221,available
26824,ØAA112-1 24V,UE_203_ØAA112_1_2024_VÅR_1,221,available
26945,MGB/MGUSP501 Sogndal (2),UA_203_MGBSP501_1_2024_VÅR_1_2,221,available
25855,ING2049-1 24V,UE_203_ING2049_1_2024_VÅR_1,221,available
26944,MGB/MGUSP501 Bergen - V24,UA_203_MGBSP501_1_2024_VÅR_1_1,221,available
25976,LUPEKI204-1 24V,UE_203_LUPEKI204_1_2024_VÅR_1,221,available
25854,GE448-1 24V,UE_203_GE448_1_2024_VÅR_1,221,available
24766,MGBKØ201 Bergen (1),UA_203_MGBKØ201_1_2024_VÅR_1_1,221,available
25612,GMP810-1 23H,UE_203_GMP810_1_2023_HØST_1,219,available
24887,FM3-PRA-04/BAC-15/MUS4-15 - (Bergen og Stord),UA_203_FM3-PRA-04_1_2023_HØST_1_2,219,available
24645,MGBPØ101 Bergen - Klasse MOH (4),UA_203_MGBPØ101_1_2023_HØST_1_4,219,available
25849,GE436-1 24V,UE_203_GE436_1_2024_VÅR_1,221,available
24519,BBLPR101 Bergen (1),UA_203_BBLPR101_1_2023_HØST_1_1,219,claimed
25728,IDF102-1 24V,UE_203_IDF102_1_2024_VÅR_1,221,available
26817,YV205-1 23H,UE_203_YV205_1_2023_HØST_1,219,available
24879,MGBMA101 Sogndal (9),UA_203_MGBMA101_1_2024_VÅR_1_9,221,available
24638,MGBPØ101 Bergen - Klasse MUS (3),UA_203_MGBPØ101_1_2023_HØST_1_3,219,available
26815,YFL815-1 24V,UE_203_YFL815_1_2024_VÅR_1,221,available
25847,ENU804N-1 24V,UE_203_ENU804N_1_2024_VÅR_1,221,available
25605,FHS8103-1 24V,UE_203_FHS8103_1_2024_VÅR_1,221,available
25726,ELE350-1 23H,UE_203_ELE350_1_2023_HØST_1,219,available
26819,Å-KH230-1 24V,UE_203_Å-KH230_1_2024_VÅR_1,221,available
24994,MGUMA503 Stord (3),UA_203_MGUMA503_1_2024_VÅR_1_3,221,available
24752,MGBKH401 Stord (2),UA_203_MGBKH401_1_2024_VÅR_1_2,221,claimed
24873,MGBMA101 Bergen - Klasse SAM/NAT - V24,UA_203_MGBMA101_1_2024_VÅR_1_8,221,available
24631,MGBPØ101 Bergen - Klasse NAT (2),UA_203_MGBPØ101_1_2023_HØST_1_2,219,available
24874,MGBPE301 Stord (2),UA_203_MGBPE301_1_2024_VÅR_1_2,221,available
24871,MGBSA401 Sogndal (3),UA_203_MGBSA401_1_2024_VÅR_1_3,221,available
25840,ING2043-1 24V,UE_203_ING2043_1_2024_VÅR_1,221,available
25604,GLSM802-1 24V,UE_203_GLSM802_1_2024_VÅR_1,221,available
25967,MAS170-1 24V,UE_203_MAS170_1_2024_VÅR_1,221,available
24999,MGUPØ101 Bergen - Klasse KRLE (6),UA_203_MGUPØ101_1_2023_HØST_1_6,219,available
25845,ING2045-1 24V,UE_203_ING2045_1_2024_VÅR_1,221,available
26812,VVPB802-1 24V,UE_203_VVPB802_1_2024_VÅR_1,221,available
25844,MAR530-1 24V,UE_203_MAR530_1_2024_VÅR_1,221,available
24996,MGUMA503 Bergen (1),UA_203_MGUMA503_1_2024_VÅR_1_1,221,available
25965,MAS161-1 24V,UE_203_MAS161_1_2024_VÅR_1,221,available
24754,MGBPØ301 Bergen (1),UA_203_MGBPØ301_1_2023_HØST_1_1,219,available
25843,KKKA301-1 23H,UE_203_KKKA301_1_2023_HØST_1,219,available
25964,MOØ240/INN520-1 24V,UE_203_INN520_1_2024_VÅR_1,221,available
26609,SA588-1 24V,UE_203_SA588_1_2024_VÅR_1,221,available
24549,KAB301 Bergen (1),UA_203_KAB301_1_2023_HØST_1_1,219,available
25518,BØA3100-1 24V,UE_203_BØA3100_1_2024_VÅR_1,221,available
25517,ESB120-1 24V,UE_203_ESB120_1_2024_VÅR_1,221,available
24785,DAT109 V24 Dataingeniør/Informasjonsteknologi,UA_203_DAT109_1_2024_VÅR_1_1,221,available
25754,FYS220-1 24V,UE_203_FYS220_1_2024_VÅR_1,221,available
24543,JOR508- Påbygg (2),UA_203_JOR508_1_2024_VÅR_1_2,222,available
24786,MGBPØ401 Sogndal (3),UA_203_MGBPØ401_1_2024_VÅR_1_3,221,available
25511,DAT259-1 24V,UE_203_DAT259_1_2024_VÅR_1,221,claimed
24662,BØA115 Haugesund - Statistikk for økonomer  (2),UA_203_BØA115_1_2024_VÅR_1_2,221,available
25631,ELE113-1 24V,UE_203_ELE113_1_2024_VÅR_1,221,available
25994,MAS221-1 24V,UE_203_MAS221_1_2024_VÅR_1,221,available
24663,MGBNO301/401  Sogndal (2),UA_203_MGBNO301_1_2024_VÅR_1_2,221,available
25872,MARA590-1 24V,UE_203_MARA590_1_2024_VÅR_1,222,available
26726,SYKH140-1 24V,UE_203_SYKH140_1_2024_VÅR_1,221,available
25758,MAMET1ABIO-1 24V,UE_203_MAMET1ABIO_1_2024_VÅR_1,221,available
24668,MGBNO301 Stord (3),UA_203_MGBNO301_1_2024_VÅR_1_3,221,available
25636,HEL514-1 24V,UE_203_HEL514_1_2024_VÅR_1,221,available
26725,TST111-112-113 - 23H Norsk Tegnspråk 1,UE_203_TST111_1_2023_HØST_1,219,available
24666,MGBPØ101 Bergen - Klasse KOH (7),UA_203_MGBPØ101_1_2023_HØST_1_7,219,available
24787,MAS143 Haugesund - Maskin (2),UA_203_MAS143_1_2024_VÅR_1_2,221,available
24788,MGBKØ401/MGUKØ401 Sogndal (2),UA_203_MGBKØ401_1_2024_VÅR_1_2,221,available
25634,ELE114-1 24V,UE_203_ELE114_1_2024_VÅR_1,221,available
24546,MGBNA301 Bergen (1),UA_203_MGBNA301_1_2024_VÅR_1_1,221,available
25997,MAS224-1 24V,UE_203_MAS224_1_2024_VÅR_1,221,available
24667,BØA115 Sogndal - Statistikk for økonomer  (3),UA_203_BØA115_1_2024_VÅR_1_3,221,available
25871,ING301-1 24V,UE_203_ING301_1_2024_VÅR_1,221,available
25870,GE481-1 24V,UE_203_GE481_1_2024_VÅR_1,221,available
24661,MGBPØ101 Bergen - Klasse KRLE (6),UA_203_MGBPØ101_1_2023_HØST_1_6,219,available
24780,BØA205 Sogndal - Økonomistyring  (3),UA_203_BØA205_1_2024_VÅR_1_3,221,available
26839,ØBR112-1 24V,UE_203_ØBR112_1_2024_VÅR_1,221,available
24539,JOR508- 120 studiepoeng (1),UA_203_JOR508_1_2024_VÅR_1_1,222,available
26837,ØAO019-1 24V,UE_203_ØAO019_1_2024_VÅR_1,221,available
25501,DAT251-1 24V,UE_203_DAT251_1_2024_VÅR_1,221,available
26832,ØAL115-1 24V,UE_203_ØAL115_1_2024_VÅR_1,221,available
24775,MGBPØ401 Bergen (1),UA_203_MGBPØ401_1_2024_VÅR_1_1,221,available
24533,MGBNA201 Sogndal (2),UA_203_MGBNA201_1_2024_VÅR_1_2,221,claimed
25742,MAKP510-1 24V,UE_203_MAKP510_1_2024_VÅR_1,221,available
25620,ELDHELS1004-1 24V,UE_203_ELDHELS1004_1_2024_VÅR_1,221,available
25983,MAS215-1 24V,UE_203_MAS215_1_2024_VÅR_1,221,available
24772,BØA205 Haugesund - Økonomistyring  (2),UA_203_BØA205_1_2024_VÅR_1_2,221,available
25740,FYS150-1 24V,UE_203_FYS150_1_2024_VÅR_1,221,available
